;Author username;Author tag;Author avatar;Is bot;Date;Content;Mentions;Attachments;channel;sentiment_roberta;score_roberta
1027;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;16/04/2022 16:43:35;buy each resource and make an order for the ship then cancel the order;Anandsaju#5878;;sa_askaquestion;Neutral;0.6983906030654907
1028;Anandsaju;#5878;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 15:58:32;Yes i closed serum dex rent How will i fix that.;Duncan Idaho [TREE]#0174;;sa_askaquestion;Negative;0.7552505731582642
1029;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:15:50;it was only a few hundred dollars which sucks but could have been much worse I did really want to play the game though and obviously I can't mint a new one anymore...Sad to say I found the nft listing and thought about buying it back from them but figured I shouldn't reward them lol Thanks for the concern live and learn;;;sa_askaquestion;Negative;0.8606665730476379
1030;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:14:33;I was so stoked when I joined the discord channel the verify bot dm came and so did the scam dm It was done pretty well and when I logged in a little later there were a ton of new wallets made and everying was gone;;;sa_askaquestion;Positive;0.9330361485481262
1031;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:13:37;My buddy has been saying thats a huge issue and I always tell him it's not unless you are careless;;;sa_askaquestion;Negative;0.6593605279922485
1032;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:13:08;Eh no worries like I said my fault;Duncan Idaho [TREE]#0174;;sa_askaquestion;Neutral;0.5874624848365784
1033;hiroxbt;#9012;https://cdn.discordapp.com/avatars/627704313950765073/66aeb57268be4af10efc16df7fc3f15a.png;No;16/04/2022 14:13:05;< im sorry for you bro;coinmonster420#5795;;sa_askaquestion;Negative;0.8474734425544739
1034;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:12:54;That sucks Really sorry to hear that!;coinmonster420#5795;;sa_askaquestion;Negative;0.925718367099762
1035;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:12:38;ty I will do that;Duncan Idaho [TREE]#0174;;sa_askaquestion;Neutral;0.6214023232460022
1036;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:11:54;You could <#895336048517849099 to see if there is a way to get help with your predicament;;;sa_askaquestion;Neutral;0.8286435604095459
1037;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:11:54;then emptied the atlas and sol I know I know its my fuck up but seems like there isn't a good way to get the ships out;;;sa_askaquestion;Negative;0.9129367470741272
1038;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:11:22;they snagged another unrelated nft;;;sa_askaquestion;Neutral;0.6513045430183411
1039;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:11:08;I am 100%;;;sa_askaquestion;Positive;0.604594349861145
1040;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:11:04;if so they I should be able to move them quick enough if not I feel like they are just sitting there to be stolen if they put it together;;;sa_askaquestion;Neutral;0.5707424879074097
1041;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:11:03;if you are compromised;;;sa_askaquestion;Negative;0.58944171667099
1042;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:10:55;It should happen instantaneously but that is a concern;coinmonster420#5795;;sa_askaquestion;Neutral;0.528812050819397
1043;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:10:19;Do you know if they withdraw right away?;;;sa_askaquestion;Neutral;0.9564119577407837
1044;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:09:50;Unfortunately You'll need to withdraw them from staking and then transfer the ships to the new wallet.;coinmonster420#5795;;sa_askaquestion;Negative;0.5191514492034912
1045;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 14:09:31;And that is cryptic as ever and you have no idea what that means;non_fungible_alice#4954;;sa_askaquestion;Negative;0.8487932085990906
1046;hiroxbt;#9012;https://cdn.discordapp.com/avatars/627704313950765073/66aeb57268be4af10efc16df7fc3f15a.png;No;16/04/2022 14:08:43;This worked perfectly thanks again. Just re-balancing still staking another fleet.;Duncan Idaho [TREE]#0174;;sa_askaquestion;Positive;0.924187958240509
1047;coinmonster420;#5795;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 14:07:59;Is there a way to link another wallet address to my fleet Someone has access to my phantom wallet and I want to delete it But if I do when I login to start atlas my new wallet address wont have the ships Anyone got any helpful advice?;;;sa_askaquestion;Neutral;0.5028614401817322
1048;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:03:33;Good luck and please let us know if you are succesful;hiroxbt#9012;;sa_askaquestion;Positive;0.9800017476081848
1049;hiroxbt;#9012;https://cdn.discordapp.com/avatars/627704313950765073/66aeb57268be4af10efc16df7fc3f15a.png;No;16/04/2022 14:03:11;thanks for your time ❤️;Duncan Idaho [TREE]#0174;;sa_askaquestion;Positive;0.9719313383102417
1050;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 14:02:09;You can reestablish the accounts by entering buy bids in the marketplace and then cancelling them I believe you will need to do this for the ship type being withdraw as well as all resources You only need to put in a bid for 1 atlas to reestablish the accounts and can reclaim them again if you do not intend to use them again in the future.;hiroxbt#9012;;sa_askaquestion;Neutral;0.8834313154220581
1051;hiroxbt;#9012;https://cdn.discordapp.com/avatars/627704313950765073/66aeb57268be4af10efc16df7fc3f15a.png;No;16/04/2022 13:58:02;what to do if ive closed the rent account?;Duncan Idaho [TREE]#0174;;sa_askaquestion;Neutral;0.833031415939331
1052;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 13:44:30;This would probably be best dealt with by <#895336048517849099 or reaching out to Santi directly when he is active on the server usually weekdays 9-5 Brazilian time Your predicament is unfortunate but as you likely know fleet badges have no utility atm.;[AEP] Shiloh#1941;;sa_askaquestion;Neutral;0.5631735920906067
1053;[AEP] Shiloh;#1941;https://cdn.discordapp.com/avatars/877906051880595507/1b3a1a557c1f1a016b0cc0f5785b22e5.png;No;16/04/2022 13:27:55;my wallet was compromised and i had to unstake my ships setup a new wallet then restake them i lost my veteran fleet status and would like to know if that can be restored by the SA team i was almost to elite status.;;;sa_askaquestion;Negative;0.7748829126358032
1054;non_fungible_alice;#4954;https://cdn.discordapp.com/avatars/824955564668354580/0ca60a91f7eaaa654851db5ae25d3d2d.png;No;16/04/2022 13:19:38;xd;;https://cdn.discordapp.com/attachments/950465096377835600/964847533153198130/Screenshot_20220415-192541_Twitter.jpg;sa_askaquestion;Neutral;0.5800219178199768
1055;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 13:17:09;And what problem do you have with that;non_fungible_alice#4954;;sa_askaquestion;Negative;0.6294224858283997
1056;non_fungible_alice;#4954;https://cdn.discordapp.com/avatars/824955564668354580/0ca60a91f7eaaa654851db5ae25d3d2d.png;No;16/04/2022 13:16:51;But I would lose my staking badges?;Gwana#8348;;sa_askaquestion;Negative;0.5077267289161682
1057;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 12:44:22;When it is done and ready no word as to when;yotrin#8902;;sa_askaquestion;Neutral;0.8444097638130188
1058;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 12:44:04;No they best and safest way to have a ledger is have a whole new wallet for the ledger if you don’t do that than the ledger is pointless;non_fungible_alice#4954;;sa_askaquestion;Neutral;0.5579729676246643
1059;non_fungible_alice;#4954;https://cdn.discordapp.com/avatars/824955564668354580/0ca60a91f7eaaa654851db5ae25d3d2d.png;No;16/04/2022 12:42:56;Hello could someone help me I don't know if it is possible to protect a whole wallet with ledger without opening another wallet and sending all my assets there.;;;sa_askaquestion;Neutral;0.492849737405777
1060;yotrin;#8902;https://cdn.discordapp.com/avatars/372103343532670997/a8cc103de192df8797fdb7db3514eb09.png;No;16/04/2022 12:12:10;When will they lunch the staking… 😦;;;sa_askaquestion;Negative;0.6541347503662109
1061;zeus83;#2093;https://cdn.discordapp.com/avatars/939734200301547591/49002f377af403a629c55bfa5299b244.png;No;16/04/2022 11:36:37;Thank 🙏;;;sa_askaquestion;Positive;0.8823457956314087
1062;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 11:35:07;There always was the posters are empty of their initial purpose;zeus83#2093;;sa_askaquestion;Negative;0.634371280670166
1063;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 11:32:25;Not that we know of;zeus83#2093;;sa_askaquestion;Neutral;0.8328427076339722
1064;zeus83;#2093;https://cdn.discordapp.com/avatars/939734200301547591/49002f377af403a629c55bfa5299b244.png;No;16/04/2022 11:31:43;Hi every body is there benefit in buying posters yet?;;;sa_askaquestion;Neutral;0.8934719562530518
1065;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;16/04/2022 11:28:25;"Three common issues 1 Insufficient sol in your wallet 2 Not enough toolkits to bring fleet to 100 health 3 You've closed your serum dex ""rent accounts.";Anandsaju#5878;;sa_askaquestion;Negative;0.775459349155426
1066;Anandsaju;#5878;https://discord.com/assets/6debd47ed13483642cf09e832ed0bc1b.png;No;16/04/2022 05:47:41;Anyone know why I’m not able to withdraw my fleet;;https://cdn.discordapp.com/attachments/950465096377835600/964733797235056680/IMG_9306.jpg;sa_askaquestion;Neutral;0.532802939414978
1067;tarzan;#2357;https://cdn.discordapp.com/avatars/259043275611045889/b199f477369dc3efe9cdef04332d3a73.png;No;16/04/2022 05:00:33;When will we be able to sell our stake claim;;;sa_askaquestion;Neutral;0.9394806027412415
1068;Ivyn69;#2937;https://cdn.discordapp.com/avatars/885238390797238332/8b39f22277b802f513d32d71011944e5.png;No;16/04/2022 04:38:06;Has anyone successfully managed to play SA on an android mobile Specifically any success linking their phantom wallet to SA on a mobile device I think i may have found a work around but it looks pretty sketchy......;;;sa_askaquestion;Neutral;0.48137786984443665
1069;Ivyn69;#2937;https://cdn.discordapp.com/avatars/885238390797238332/8b39f22277b802f513d32d71011944e5.png;No;16/04/2022 03:42:43;Yes each type of fleet consists of only one type of ship......I have 3 different types of ships and also have 3 fleets...;captainkickarse#4446;;sa_askaquestion;Neutral;0.7487993836402893
1070;captainkickarse;#4446;https://cdn.discordapp.com/avatars/272493608010121216/505ab949dfef195405dc197b68a7293e.png;No;16/04/2022 03:27:24;Is a fleet only able to be one type of ship I withdrew fleet Then enlisted the X6 now the X5s dont show up to enlist;;;sa_askaquestion;Neutral;0.5322502255439758
1071;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 03:23:21;so you're lucky and early;;;sa_askaquestion;Positive;0.9227098226547241
1072;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 03:23:12;"This game is being released modularly over multiple years both on a web browser and Unreal Engine 5 front A ""fully realized game is still years away This is the same as any other AAA quality game you're just lucky enough to be on the ground floor of it and early Unlike traditional AAA titles where you are only seeing the snowcap of the iceberg in the final steps before launch.";zdub#7297;;sa_askaquestion;Positive;0.7084683179855347
1073;captainkickarse;#4446;https://cdn.discordapp.com/avatars/272493608010121216/505ab949dfef195405dc197b68a7293e.png;No;16/04/2022 03:21:05;I bought an X6 and it doesnt show in enlistment;;;sa_askaquestion;Neutral;0.5326154232025146
1074;Gwana;#8348;https://cdn.discordapp.com/avatars/302957826081423400/305cb795e53485e04c596e0634304105.png;No;16/04/2022 03:19:06;manage fleet manage Ship scroll bottom enlist more ships;captainkickarse#4446;;sa_askaquestion;Neutral;0.8855203986167908
1075;captainkickarse;#4446;https://cdn.discordapp.com/avatars/272493608010121216/505ab949dfef195405dc197b68a7293e.png;No;16/04/2022 03:02:46;Hi I have a fleet of X5s and want to add a different ship but it doesnt show up to enlist?;;;sa_askaquestion;Neutral;0.5394545197486877
1076;zdub;#7297;https://cdn.discordapp.com/avatars/897277502328815647/5f99cf7c5adc613855e07026d5fd6b0d.png;No;16/04/2022 02:49:54;Any idea on when the game may come out?;;;sa_askaquestion;Neutral;0.9380506277084351
1077;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;15/04/2022 23:48:38;You do have to pay it twice once to swap and once to claim.;[DARK]Mjr_Eazy#4195;;sa_askaquestion;Neutral;0.8856297731399536
1078;[DARK]Mjr_Eazy;#4195;https://cdn.discordapp.com/avatars/546703404844449802/4ed78ad6b3bf7ac2e0a1f041d32537e1.png;No;15/04/2022 23:47:38;oh I don't know I never looked but yeah it probably is 🙂;Duncan Idaho [TREE]#0174;;sa_askaquestion;Neutral;0.5946821570396423
1079;Duncan Idaho [TREE];#0174;https://cdn.discordapp.com/avatars/923715016153256006/62c68be9678aed2aab349884cad2a461.png;No;15/04/2022 23:45:36;Isn't it better to swap on a dex The only fee on dexlabs is the sol transaction fee of 0.000001;[DARK]Mjr_Eazy#4195;;sa_askaquestion;Neutral;0.7739662528038025
1080;CLUB | willp;#4606;https://cdn.discordapp.com/avatars/905866296762183700/f8616ec7ae7d9865857b5101cbc5dd3e.png;No;15/04/2022 22:38:48;< lol;[DARK]Mjr_Eazy#4195;;sa_askaquestion;Neutral;0.5895178318023682
1081;[DARK]Mjr_Eazy;#4195;https://cdn.discordapp.com/avatars/546703404844449802/4ed78ad6b3bf7ac2e0a1f041d32537e1.png;No;15/04/2022 22:38:37;grrr I fucking h8 this bot... https://tulip (dot garden/swap;;;sa_askaquestion;Negative;0.9529510736465454
1082;Tigu;#5262;https://cdn.discordapp.com/avatars/851644449410121749/eb28cd7d5f9659b606bb4ec5ea20bb20.png;Yes;15/04/2022 22:38:09;nan;;;sa_askaquestion;Neutral;0.6808651089668274
1083;CLUB | willp;#4606;https://cdn.discordapp.com/avatars/905866296762183700/f8616ec7ae7d9865857b5101cbc5dd3e.png;No;15/04/2022 22:37:41;< K Thanks I am on Jupiter now.;[DARK]Mjr_Eazy#4195;;sa_askaquestion;Positive;0.5094159841537476
1084;[DARK]Mjr_Eazy;#4195;https://cdn.discordapp.com/avatars/546703404844449802/4ed78ad6b3bf7ac2e0a1f041d32537e1.png;No;15/04/2022 22:37:12;tulip or jupiter will give you more atlas than raydium or orca;;;sa_askaquestion;Neutral;0.751542866230011
1085;odvb;#5100;https://cdn.discordapp.com/avatars/272315185090527233/a_7b9842b43250be9b32758291d56afd16.gif;No;15/04/2022 22:36:58;https://jup.ag/swap/SOL-ATLAS;CLUB | willp#4606;;sa_askaquestion;Neutral;0.8851717710494995
1086;[DARK]Mjr_Eazy;#4195;https://cdn.discordapp.com/avatars/546703404844449802/4ed78ad6b3bf7ac2e0a1f041d32537e1.png;No;15/04/2022 22:36:47;Try tulip or jupiter it doesn't work in Phantom;CLUB | willp#4606;;sa_askaquestion;Neutral;0.6507221460342407
1087;buddy;#2098;https://cdn.discordapp.com/avatars/507673694626250753/ebfd959cb6e5bd69a46a650d3a42b0a1.png;No;15/04/2022 22:36:38;u need to do it on a exchange like raydium or jupiter;CLUB | willp#4606;;sa_askaquestion;Neutral;0.905704140663147
1088;CLUB | willp;#4606;https://cdn.discordapp.com/avatars/905866296762183700/f8616ec7ae7d9865857b5101cbc5dd3e.png;No;15/04/2022 22:35:51;< I have SOL in Phantom Tried to exchange SOL for Atlas but didn't find Atlas it in the drop-down list Also tried to buy it on FTX but again didnt see Atlas in the drop-down list as an option.;[DARK]Mjr_Eazy#4195;;sa_askaquestion;Neutral;0.7622181177139282
1089;[DARK]Mjr_Eazy;#4195;https://cdn.discordapp.com/avatars/546703404844449802/4ed78ad6b3bf7ac2e0a1f041d32537e1.png;No;15/04/2022 22:33:40;You can buy it on FTX or buy SOL/USDC on another CEX and transfer to your SOLANA wallet and then swap on tulip or jupiter;CLUB | willp#4606;;sa_askaquestion;Neutral;0.9238182902336121
