;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
5078;1524078632171311104;https://twitter.com/twitter/statuses/1524078632171311104;2022-05-10 17:27:16+00:00;1505624033378848770;1524078632171311104;;10;58;0;0;[];"The Minting gods blessed me again after long times with no uncommons... 🙌🚀😍
@Stepnofficial @minimani_STEPN @ktrainUSA_STEPN @StepnSPAIN @stepn_portugues @StepnEurope https://t.co/MwKyCcpZPw";The Minting gods blessed me again after long times with no uncommons.. 🙌🚀😍 _STEPN _STEPN _portugues https://t.co/MwKyCcpZPw;[{'label': 'Positive', 'score': 0.9869018793106079}];Positive;0.9869018793106079;2022-05-10
5102;1524083182731153410;https://twitter.com/twitter/statuses/1524083182731153410;2022-05-10 17:45:21+00:00;1465683777024311297;1524083182731153410;;3;4;2;0;[];"https://t.co/e6mqUa4Lw2 300.000.000...
$1 = $ 300.000.000 .
$0.10 = $ 30.000.000.
$0.001 = $ 3.000.000.
$0.0001 = $ 300.000..
#nstepn  or #scamproject ..
market values ​​required for holders of this token... @MEXC_Global
$stepn or $nstepn @Stepnofficial";https://t.co/e6mqUa4Lw2 300.000.000... $1 300.000.000 . $0.10 30.000.000. $0.001 3.000.000. $0.0001 300.000.. #nstepn or #scamproject .. market values ​​required for holders of this token.. _Global $stepn or $nstepn;[{'label': 'Neutral', 'score': 0.8349761366844177}];Neutral;0.8349761366844177;2022-05-10
4889;1524068124277891072;https://twitter.com/twitter/statuses/1524068124277891072;2022-05-10 16:45:31+00:00;1519538579709607936;1524068124277891072;;1;5;0;0;[];StepN morning....@Stepnofficial #STEPN https://t.co/DGzStsxUM5;StepN morning.... #STEPN https://t.co/DGzStsxUM5;[{'label': 'Neutral', 'score': 0.6501754522323608}];Neutral;0.6501754522323608;2022-05-10
4885;1524068500175826944;https://twitter.com/twitter/statuses/1524068500175826944;2022-05-10 16:47:00+00:00;1462678663237935107;1524068500175826944;;0;4;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301195966125494272', 'name': '$BTC'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1301229157511168001', 'name': '$ETH'}}, {'domain': {'id': '166', 'name': 'Stocks', 'description': 'for individual and types of stocks, e.g., $TRX, $QQQ'}, 'entity': {'id': '1303005941617491968', 'name': '$BNB'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1304115130267963392', 'name': 'Binance Coin cryptocurrency'}}];"👉 I just joined the movement! #BlueZilla's making #MoveZ!

🔥Go and enter to join the movement @movez_app

TG: https://t.co/xiXMvGVn7L

#movetoearn #m2e $btc $eth #bitcoin #metaverse #crypto $bnb #bscgem #bnbchain $nft #nft #stepn #gmt $gmt https://t.co/YqdbfihIe7";I just joined the movement #BlueZilla's making #MoveZ! 🔥Go and enter to join the movement _app TG https://t.co/xiXMvGVn7L #movetoearn #m2e $btc $eth #bitcoin #metaverse #crypto $bnb #bscgem #bnbchain $nft #nft #stepn #gmt $gmt https://t.co/YqdbfihIe7;[{'label': 'Positive', 'score': 0.7572813034057617}];Positive;0.7572813034057617;2022-05-10
4906;1524066997440368640;https://twitter.com/twitter/statuses/1524066997440368640;2022-05-10 16:41:02+00:00;1511942540701810688;1524060347329499136;1.51412820806033e+18;1;4;0;0;[];@STEPNHAWAII @ktrainUSA_STEPN Gotta do it and then in no time you will be used to it.;_STEPN Gotta do it and then in no time you will be used to it.;[{'label': 'Neutral', 'score': 0.4943515658378601}];Neutral;0.4943515658378601;2022-05-10
4856;1524063780484919302;https://twitter.com/twitter/statuses/1524063780484919302;2022-05-10 16:28:15+00:00;332460785;1524063780484919302;;1;12;6;1;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1448236149676261380', 'name': 'Shiba Inu'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1465030417329713155', 'name': 'Saitama Inu cryptocurrency'}}];"SHOUT OUT TO ALL MY SKULLIES!
#SKULLTOONSNFT  #SkullTakeOver #NFT #NFTs #Metaverse #web3 #Otherdeed #MAYC #BAYC #mutantshibaclub #MutantShiba #veefriends #koda #SolanaNFT #SAFEMOON #saitama #SaitaMask #eth #ERC20 #STEPN #SHIB #DOGELONMARS #dogelon https://t.co/csHdOWyiM7";SHOUT OUT TO ALL MY SKULLIES! #SKULLTOONSNFT #SkullTakeOver #NFT #NFTs #Metaverse #web3 #Otherdeed #MAYC #BAYC #mutantshibaclub #MutantShiba #veefriends #koda #SolanaNFT #SAFEMOON #saitama #SaitaMask #eth #ERC20 #STEPN #SHIB #DOGELONMARS #dogelon https://t.co/csHdOWyiM7;[{'label': 'Positive', 'score': 0.8206080794334412}];Positive;0.8206080794334412;2022-05-10
4849;1524064158072856576;https://twitter.com/twitter/statuses/1524064158072856576;2022-05-10 16:29:45+00:00;1282665173929558024;1524064158072856576;;0;7;2;0;[];#GM! We’ve been building, building, building… watch out #STEPN - @FlowellToken has massive utility coming in… https://t.co/QZSNOqSOow;#GM We’ve been building building building watch out #STEPN has massive utility coming in https://t.co/QZSNOqSOow;[{'label': 'Positive', 'score': 0.792745053768158}];Positive;0.792745053768158;2022-05-10
4985;1524076148929572864;https://twitter.com/twitter/statuses/1524076148929572864;2022-05-10 17:17:24+00:00;1290650269362135048;1523974515637825537;104879182.0;1;4;0;0;[];@jameswerk @ktrainUSA_STEPN @CharlesUnedited @EugeniodelaVega @kalaise24 What im expecting is that the costs Will remain same but extra Will need scroll, that all i wanted to say, tyvm;_STEPN What im expecting is that the costs Will remain same but extra Will need scroll that all i wanted to say tyvm;[{'label': 'Neutral', 'score': 0.7920939326286316}];Neutral;0.7920939326286316;2022-05-10
4983;1524076189018591233;https://twitter.com/twitter/statuses/1524076189018591233;2022-05-10 17:17:34+00:00;1488592032670961666;1524076189018591233;;11;24;2;0;[];"Just Did Another #STEPN RUN 🏃🏽‍♂️ And Converted Earnings To SOL. 5th Run So Far. Made Almost 5 SOL in 5 Days After Paying For Leveling Up and Repairs 👟 @Stepnofficial 

Can anyone tell me what the benefit of buying an “uncommon shoe” is? Also does it matter the mint level of it ? https://t.co/u9LjAt6JXi";Just Did Another #STEPN RUN 🏃🏽‍♂ And Converted Earnings To SOL 5th Run So Far Made Almost 5 SOL in 5 Days After Paying For Leveling Up and Repairs Can anyone tell me what the benefit of buying an “uncommon shoe is Also does it matter the mint level of it https://t.co/u9LjAt6JXi;[{'label': 'Neutral', 'score': 0.5379772186279297}];Neutral;0.5379772186279297;2022-05-10
4982;1524076266449555457;https://twitter.com/twitter/statuses/1524076266449555457;2022-05-10 17:17:52+00:00;1511942540701810688;1524076266449555457;;5;13;0;0;[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1370436971940642819', 'name': 'Coinbase'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];Hey @ktrainUSA_STEPN @theinvestmint. Topic idea for Twitter Spaces. What's the best method to transfer profits from #Stepn? Are people using Crypto dot Com, Coinbase, etc Debit/Credit Cards?;Hey _STEPN Topic idea for Twitter Spaces What's the best method to transfer profits from #Stepn Are people using Crypto dot Com Coinbase etc Debit/Credit Cards?;[{'label': 'Neutral', 'score': 0.8407005667686462}];Neutral;0.8407005667686462;2022-05-10
4926;1524066198006427648;https://twitter.com/twitter/statuses/1524066198006427648;2022-05-10 16:37:52+00:00;1516460405866266627;1524066198006427648;;21;69;23;0;[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1372588659346612225', 'name': 'Binance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"🔥70,000+ Entries and 11,000+ Users have registered for our Testnet🔥
We will expand Testnet slots from 200 slots into 300 slots!!!!💥💥
Only 7 hours left!!!!!
#MoveToEarn #Move2Earn #STEPN #MOVEY #Ride2Earn #BSC #RideToEarn #M2E https://t.co/UHYuwk4KIN";🔥70,000 Entries and 11,000 Users have registered for our Testnet🔥 We will expand Testnet slots from 200 slots into 300 slots!!!!💥💥 Only 7 hours left!!!!! #MoveToEarn #Move2Earn #STEPN #MOVEY #Ride2Earn #BSC #RideToEarn #M2E https://t.co/UHYuwk4KIN;[{'label': 'Positive', 'score': 0.9317319989204407}];Positive;0.9317319989204407;2022-05-10
4945;1524071881795506177;https://twitter.com/twitter/statuses/1524071881795506177;2022-05-10 17:00:27+00:00;1511942540701810688;1524071881795506177;;0;8;1;0;[];When looking for #Stepn shoes on the Marketplace be sure to also sort latest and highest price shoes in a category. Sometimes seeing highest price gives you indicators of what may bring value to shoes.;When looking for #Stepn shoes on the Marketplace be sure to also sort latest and highest price shoes in a category Sometimes seeing highest price gives you indicators of what may bring value to shoes.;[{'label': 'Neutral', 'score': 0.7093386650085449}];Neutral;0.7093386650085449;2022-05-10
4158;1524011091986202625;https://twitter.com/twitter/statuses/1524011091986202625;2022-05-10 12:58:53+00:00;1434596944047853570;1524011091986202625;;3;11;0;0;[];"What a surprise 💕✨
Trainer shoes I've admired for a long time popped out from the mint🙇🏻‍♀️
Guys!! Ladies!!Check the great job out💕

#stepn https://t.co/Uj5nnhXQFA";What a surprise 💕✨ Trainer shoes I've admired for a long time popped out from the mint🙇🏻‍♀️ Guys! Ladies!!Check the great job out💕 #stepn https://t.co/Uj5nnhXQFA;[{'label': 'Positive', 'score': 0.9895485639572144}];Positive;0.9895485639572144;2022-05-10
4106;1524007266667667457;https://twitter.com/twitter/statuses/1524007266667667457;2022-05-10 12:43:41+00:00;266272411;1524007266667667457;;0;4;0;0;[];"💯 This. Stepn is better than useless shitcoins, cash grab jpegs and other rugpulls

Crypto was supposed to help humans 💪👟
$GMT $GST https://t.co/hQwaMkM2f5";This Stepn is better than useless shitcoins cash grab jpegs and other rugpulls Crypto was supposed to help humans 💪👟 $GMT $GST https://t.co/hQwaMkM2f5;[{'label': 'Positive', 'score': 0.7443315982818604}];Positive;0.7443315982818604;2022-05-10
4102;1524007368153092097;https://twitter.com/twitter/statuses/1524007368153092097;2022-05-10 12:44:05+00:00;1378635157817675781;1523950708709539843;4375004836.0;0;9;0;0;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '174', 'name': 'Digital Assets & Crypto', 'description': 'For cryptocurrency entities'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}];@altcryptocom I hold a few #altcoins instead of having all of my eggs in one basket. One of my largest is $DIVI @DiviProject. Check their YouTube channel for their 'Live at 5' AMA. They can 100x+ that is why it continues to accumulate in the long term #Luna #Btc #Stepn #etherum #Divicoin https://t.co/mF5d3I77aX;I hold a few #altcoins instead of having all of my eggs in one basket One of my largest is $DIVI Check their YouTube channel for their 'Live at 5 AMA They can 100x that is why it continues to accumulate in the long term #Luna #Btc #Stepn #etherum #Divicoin https://t.co/mF5d3I77aX;[{'label': 'Positive', 'score': 0.8832045793533325}];Positive;0.8832045793533325;2022-05-10
